Checkpoint #,Name,Uploaded At,Elo Rating,Network File,Raw TF Weights,Raw Elo,Raw Network URL,Raw TF URL
407,kata1-b40c256-s9901454336-d2414121476,2021-07-31 13:54:17 UTC,"13406.9 ± 16.0 - (2,030 games)",[Download],[Download],13406.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9901454336-d2414121476.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9901454336-d2414121476.zip
406,kata1-b40c256-s9878026240-d2408508728,2021-07-22 13:02:57 UTC,"13408.0 ± 15.6 - (2,137 games)",[Download],[Download],13408,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9878026240-d2408508728.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9878026240-d2408508728.zip
405,kata1-b40c256-s9854456576-d2405111631,2021-07-19 14:23:10 UTC,"13413.8 ± 12.4 - (3,405 games)",[Download],[Download],13413.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9854456576-d2405111631.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9854456576-d2405111631.zip
404,kata1-b40c256-s9831444992-d2398360948,2021-07-18 22:42:00 UTC,"13406.7 ± 14.1 - (2,596 games)",[Download],[Download],13406.7,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9831444992-d2398360948.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9831444992-d2398360948.zip
403,kata1-b40c256-s9808156160-d2391666202,2021-07-18 06:55:53 UTC,"13400.2 ± 15.2 - (2,268 games)",[Download],[Download],13400.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9808156160-d2391666202.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9808156160-d2391666202.zip
402,kata1-b40c256-s9785067520-d2385791995,2021-07-17 15:05:38 UTC,"13401.6 ± 15.5 - (2,138 games)",[Download],[Download],13401.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9785067520-d2385791995.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9785067520-d2385791995.zip
401,kata1-b40c256-s9761985792-d2379286524,2021-07-16 23:12:29 UTC,"13400.0 ± 15.4 - (2,193 games)",[Download],[Download],13400,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9761985792-d2379286524.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9761985792-d2379286524.zip
400,kata1-b40c256-s9738904320-d2372933741,2021-07-16 07:19:18 UTC,"13408.5 ± 12.0 - (3,591 games)",[Download],[Download],13408.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9738904320-d2372933741.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9738904320-d2372933741.zip
399,kata1-b40c256-s9715618304-d2367025722,2021-07-15 15:20:41 UTC,"13402.4 ± 15.0 - (2,347 games)",[Download],[Download],13402.4,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9715618304-d2367025722.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9715618304-d2367025722.zip
398,kata1-b40c256-s9691980800-d2360298416,2021-07-14 23:03:43 UTC,"13388.4 ± 15.3 - (2,206 games)",[Download],[Download],13388.4,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9691980800-d2360298416.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9691980800-d2360298416.zip
397,kata1-b40c256-s9668623360-d2354373505,2021-07-14 07:01:09 UTC,"13400.3 ± 14.6 - (2,441 games)",[Download],[Download],13400.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9668623360-d2354373505.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9668623360-d2354373505.zip
396,kata1-b40c256-s9645747200-d2348848859,2021-07-13 15:20:18 UTC,"13411.4 ± 11.7 - (3,797 games)",[Download],[Download],13411.4,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9645747200-d2348848859.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9645747200-d2348848859.zip
395,kata1-b40c256-s9622666496-d2342640217,2021-07-12 22:15:39 UTC,"13409.1 ± 12.9 - (3,139 games)",[Download],[Download],13409.1,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9622666496-d2342640217.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9622666496-d2342640217.zip
394,kata1-b40c256-s9599371264-d2337026829,2021-07-12 04:26:04 UTC,"13403.3 ± 13.1 - (2,992 games)",[Download],[Download],13403.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9599371264-d2337026829.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9599371264-d2337026829.zip
393,kata1-b40c256-s9576084992-d2331461471,2021-07-11 09:56:42 UTC,"13402.9 ± 14.9 - (2,339 games)",[Download],[Download],13402.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9576084992-d2331461471.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9576084992-d2331461471.zip
392,kata1-b40c256-s9553352192-d2325683472,2021-07-10 09:54:27 UTC,"13391.1 ± 15.5 - (2,156 games)",[Download],[Download],13391.1,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9553352192-d2325683472.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9553352192-d2325683472.zip
391,kata1-b40c256-s9530416128-d2320115687,2021-07-09 07:31:17 UTC,"13396.5 ± 15.5 - (2,158 games)",[Download],[Download],13396.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9530416128-d2320115687.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9530416128-d2320115687.zip
390,kata1-b40c256-s9507403264-d2314533564,2021-07-08 06:43:47 UTC,"13396.0 ± 15.0 - (2,290 games)",[Download],[Download],13396,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9507403264-d2314533564.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9507403264-d2314533564.zip
389,kata1-b40c256-s9484392704-d2308881832,2021-07-07 12:08:47 UTC,"13383.8 ± 14.7 - (2,384 games)",[Download],[Download],13383.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9484392704-d2308881832.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9484392704-d2308881832.zip
388,kata1-b40c256-s9458471168-d2302487703,2021-07-06 15:47:57 UTC,"13398.5 ± 12.5 - (3,326 games)",[Download],[Download],13398.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9458471168-d2302487703.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9458471168-d2302487703.zip
387,kata1-b40c256-s9435250176-d2296927197,2021-07-05 22:08:56 UTC,"13406.1 ± 11.6 - (3,909 games)",[Download],[Download],13406.1,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9435250176-d2296927197.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9435250176-d2296927197.zip
386,kata1-b40c256-s9412037376-d2291271105,2021-07-05 03:02:12 UTC,"13389.3 ± 15.3 - (2,230 games)",[Download],[Download],13389.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9412037376-d2291271105.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9412037376-d2291271105.zip
385,kata1-b40c256-s9389166336-d2286300699,2021-07-04 09:10:13 UTC,"13383.2 ± 14.9 - (2,365 games)",[Download],[Download],13383.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9389166336-d2286300699.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9389166336-d2286300699.zip
384,kata1-b40c256-s9365599488-d2281509158,2021-07-03 17:12:14 UTC,"13382.2 ± 15.4 - (2,172 games)",[Download],[Download],13382.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9365599488-d2281509158.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9365599488-d2281509158.zip
383,kata1-b40c256-s9342517248-d2276370408,2021-07-03 01:29:18 UTC,"13390.8 ± 12.3 - (3,437 games)",[Download],[Download],13390.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9342517248-d2276370408.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9342517248-d2276370408.zip
382,kata1-b40c256-s9319303936-d2270585989,2021-07-02 09:42:02 UTC,"13397.7 ± 15.0 - (2,329 games)",[Download],[Download],13397.7,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9319303936-d2270585989.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9319303936-d2270585989.zip
381,kata1-b40c256-s9296228352-d2264542841,2021-07-01 17:57:10 UTC,"13399.8 ± 14.4 - (2,511 games)",[Download],[Download],13399.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9296228352-d2264542841.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9296228352-d2264542841.zip
380,kata1-b40c256-s9273082112-d2257621503,2021-07-01 02:13:01 UTC,"13384.0 ± 15.5 - (2,130 games)",[Download],[Download],13384,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9273082112-d2257621503.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9273082112-d2257621503.zip
379,kata1-b40c256-s9249445120-d2251851107,2021-06-30 10:13:51 UTC,"13399.7 ± 13.1 - (3,006 games)",[Download],[Download],13399.7,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9249445120-d2251851107.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9249445120-d2251851107.zip
378,kata1-b40c256-s9226359552-d2246551327,2021-06-29 18:38:53 UTC,"13400.8 ± 10.4 - (4,868 games)",[Download],[Download],13400.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9226359552-d2246551327.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9226359552-d2246551327.zip
377,kata1-b40c256-s9203209728-d2240624760,2021-06-29 03:02:21 UTC,"13386.5 ± 15.2 - (2,239 games)",[Download],[Download],13386.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9203209728-d2240624760.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9203209728-d2240624760.zip
376,kata1-b40c256-s9179992832-d2234894141,2021-06-28 11:25:07 UTC,"13394.9 ± 13.1 - (3,033 games)",[Download],[Download],13394.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9179992832-d2234894141.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9179992832-d2234894141.zip
375,kata1-b40c256-s9156564224-d2228199968,2021-06-27 19:41:20 UTC,"13397.9 ± 13.6 - (2,800 games)",[Download],[Download],13397.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9156564224-d2228199968.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9156564224-d2228199968.zip
374,kata1-b40c256-s9133347072-d2221418453,2021-06-27 04:04:27 UTC,"13392.3 ± 14.3 - (2,497 games)",[Download],[Download],13392.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9133347072-d2221418453.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9133347072-d2221418453.zip
373,kata1-b40c256-s9110263808-d2215562823,2021-06-26 12:32:11 UTC,"13391.7 ± 14.2 - (2,571 games)",[Download],[Download],13391.7,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9110263808-d2215562823.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9110263808-d2215562823.zip
372,kata1-b40c256-s9086766848-d2210204225,2021-06-25 20:43:00 UTC,"13396.6 ± 11.1 - (4,172 games)",[Download],[Download],13396.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9086766848-d2210204225.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9086766848-d2210204225.zip
371,kata1-b40c256-s9063336704-d2204027898,2021-06-25 04:48:45 UTC,"13397.6 ± 12.3 - (3,452 games)",[Download],[Download],13397.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9063336704-d2204027898.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9063336704-d2204027898.zip
370,kata1-b40c256-s9039974912-d2198269830,2021-06-24 11:12:05 UTC,"13390.0 ± 14.4 - (2,492 games)",[Download],[Download],13390,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9039974912-d2198269830.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9039974912-d2198269830.zip
369,kata1-b40c256-s9016477440-d2192625661,2021-06-23 17:36:03 UTC,"13388.8 ± 14.0 - (2,633 games)",[Download],[Download],13388.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s9016477440-d2192625661.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s9016477440-d2192625661.zip
368,kata1-b40c256-s8993043968-d2186961495,2021-06-22 23:06:57 UTC,"13397.6 ± 10.0 - (5,149 games)",[Download],[Download],13397.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8993043968-d2186961495.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8993043968-d2186961495.zip
367,kata1-b40c256-s8969480704-d2181416454,2021-06-22 03:45:06 UTC,"13394.3 ± 13.8 - (2,722 games)",[Download],[Download],13394.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8969480704-d2181416454.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8969480704-d2181416454.zip
366,kata1-b40c256-s8946054400-d2175668320,2021-06-21 07:27:53 UTC,"13385.1 ± 14.4 - (2,490 games)",[Download],[Download],13385.1,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8946054400-d2175668320.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8946054400-d2175668320.zip
365,kata1-b40c256-s8922693888-d2170005023,2021-06-20 11:24:46 UTC,"13383.0 ± 14.3 - (2,512 games)",[Download],[Download],13383,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8922693888-d2170005023.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8922693888-d2170005023.zip
364,kata1-b40c256-s8898918656-d2164423784,2021-06-19 15:41:31 UTC,"13386.2 ± 14.4 - (2,489 games)",[Download],[Download],13386.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8898918656-d2164423784.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8898918656-d2164423784.zip
363,kata1-b40c256-s8874859776-d2158780643,2021-06-18 20:17:00 UTC,"13393.2 ± 13.8 - (2,706 games)",[Download],[Download],13393.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8874859776-d2158780643.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8874859776-d2158780643.zip
362,kata1-b40c256-s8850388224-d2152938953,2021-06-18 01:41:04 UTC,"13388.5 ± 12.9 - (3,109 games)",[Download],[Download],13388.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8850388224-d2152938953.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8850388224-d2152938953.zip
361,kata1-b40c256-s8827236608-d2147169771,2021-06-17 06:22:55 UTC,"13396.3 ± 10.0 - (5,192 games)",[Download],[Download],13396.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8827236608-d2147169771.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8827236608-d2147169771.zip
360,kata1-b40c256-s8803526144-d2141624585,2021-06-16 11:23:23 UTC,"13396.7 ± 13.4 - (2,883 games)",[Download],[Download],13396.7,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8803526144-d2141624585.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8803526144-d2141624585.zip
359,kata1-b40c256-s8780379392-d2135907497,2021-06-15 16:35:45 UTC,"13386.9 ± 12.7 - (3,204 games)",[Download],[Download],13386.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8780379392-d2135907497.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8780379392-d2135907497.zip
358,kata1-b40c256-s8757568512-d2130328357,2021-06-15 01:24:31 UTC,"13367.3 ± 14.0 - (2,636 games)",[Download],[Download],13367.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8757568512-d2130328357.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8757568512-d2130328357.zip
357,kata1-b40c256-s8734903296-d2124603280,2021-06-14 20:24:57 UTC,"13383.3 ± 14.2 - (2,527 games)",[Download],[Download],13383.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8734903296-d2124603280.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8734903296-d2124603280.zip
356,kata1-b40c256-s8711954688-d2119151666,2021-06-13 05:33:19 UTC,"13382.5 ± 14.1 - (2,602 games)",[Download],[Download],13382.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8711954688-d2119151666.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8711954688-d2119151666.zip
355,kata1-b40c256-s8689147648-d2113519926,2021-06-12 10:26:32 UTC,"13391.2 ± 11.2 - (4,134 games)",[Download],[Download],13391.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8689147648-d2113519926.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8689147648-d2113519926.zip
354,kata1-b40c256-s8665366016-d2107886425,2021-06-11 15:51:02 UTC,"13383.8 ± 13.6 - (2,799 games)",[Download],[Download],13383.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8665366016-d2107886425.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8665366016-d2107886425.zip
353,kata1-b40c256-s8642144768-d2102203349,2021-06-10 21:15:54 UTC,"13382.6 ± 12.7 - (3,214 games)",[Download],[Download],13382.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8642144768-d2102203349.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8642144768-d2102203349.zip
352,kata1-b40c256-s8618792192-d2096437790,2021-06-10 00:39:18 UTC,"13387.2 ± 11.4 - (3,995 games)",[Download],[Download],13387.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8618792192-d2096437790.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8618792192-d2096437790.zip
351,kata1-b40c256-s8595431424-d2091050590,2021-06-09 04:25:35 UTC,"13381.6 ± 13.9 - (2,649 games)",[Download],[Download],13381.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8595431424-d2091050590.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8595431424-d2091050590.zip
350,kata1-b40c256-s8572208384-d2085639151,2021-06-08 09:28:41 UTC,"13379.9 ± 13.7 - (2,751 games)",[Download],[Download],13379.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8572208384-d2085639151.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8572208384-d2085639151.zip
349,kata1-b40c256-s8548989696-d2079733073,2021-06-07 16:51:55 UTC,"13389.9 ± 11.8 - (3,748 games)",[Download],[Download],13389.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8548989696-d2079733073.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8548989696-d2079733073.zip
348,kata1-b40c256-s8525833728-d2073959837,2021-06-06 18:51:11 UTC,"13385.1 ± 13.5 - (2,828 games)",[Download],[Download],13385.1,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8525833728-d2073959837.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8525833728-d2073959837.zip
347,kata1-b40c256-s8502539520-d2068456022,2021-06-05 20:20:09 UTC,"13379.0 ± 13.6 - (2,741 games)",[Download],[Download],13379,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8502539520-d2068456022.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8502539520-d2068456022.zip
346,kata1-b40c256-s8479042560-d2062937527,2021-06-05 02:22:02 UTC,"13383.2 ± 11.9 - (3,650 games)",[Download],[Download],13383.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8479042560-d2062937527.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8479042560-d2062937527.zip
345,kata1-b40c256-s8443555328-d2053991867,2021-06-03 09:14:59 UTC,"13380.2 ± 12.4 - (3,374 games)",[Download],[Download],13380.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8443555328-d2053991867.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8443555328-d2053991867.zip
344,kata1-b40c256-s8420545792-d2048378217,2021-06-02 09:26:09 UTC,"13387.7 ± 10.2 - (4,952 games)",[Download],[Download],13387.7,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8420545792-d2048378217.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8420545792-d2048378217.zip
343,kata1-b40c256-s8397400064-d2042638890,2021-06-01 06:24:39 UTC,"13379.8 ± 11.9 - (3,649 games)",[Download],[Download],13379.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8397400064-d2042638890.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8397400064-d2042638890.zip
342,kata1-b40c256-s8374245632-d2036876926,2021-05-31 07:51:15 UTC,"13381.4 ± 10.8 - (4,470 games)",[Download],[Download],13381.4,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8374245632-d2036876926.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8374245632-d2036876926.zip
341,kata1-b40c256-s8350739200-d2031435897,2021-05-29 16:14:39 UTC,"13370.4 ± 13.0 - (3,067 games)",[Download],[Download],13370.4,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8350739200-d2031435897.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8350739200-d2031435897.zip
340,kata1-b40c256-s8326889472-d2025687566,2021-05-28 01:05:43 UTC,"13381.1 ± 13.3 - (2,884 games)",[Download],[Download],13381.1,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8326889472-d2025687566.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8326889472-d2025687566.zip
339,kata1-b40c256-s8303739392-d2019960373,2021-05-26 21:55:58 UTC,"13382.8 ± 10.4 - (4,775 games)",[Download],[Download],13382.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8303739392-d2019960373.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8303739392-d2019960373.zip
338,kata1-b40c256-s8280381440-d2014256664,2021-05-25 14:34:55 UTC,"13370.3 ± 13.0 - (3,019 games)",[Download],[Download],13370.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8280381440-d2014256664.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8280381440-d2014256664.zip
337,kata1-b40c256-s8257023488-d2008594007,2021-05-24 04:58:29 UTC,"13373.1 ± 12.9 - (3,086 games)",[Download],[Download],13373.1,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8257023488-d2008594007.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8257023488-d2008594007.zip
336,kata1-b40c256-s8221535744-d2000096331,2021-05-21 21:36:57 UTC,"13379.5 ± 12.5 - (3,268 games)",[Download],[Download],13379.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8221535744-d2000096331.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8221535744-d2000096331.zip
335,kata1-b40c256-s8197897984-d1994396401,2021-05-20 17:10:32 UTC,"13370.9 ± 12.0 - (3,586 games)",[Download],[Download],13370.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8197897984-d1994396401.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8197897984-d1994396401.zip
334,kata1-b40c256-s8174398464-d1988760389,2021-05-19 07:31:07 UTC,"13377.9 ± 10.6 - (4,548 games)",[Download],[Download],13377.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8174398464-d1988760389.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8174398464-d1988760389.zip
333,kata1-b40c256-s8151250944-d1983205703,2021-05-17 22:05:28 UTC,"13380.1 ± 12.3 - (3,462 games)",[Download],[Download],13380.1,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8151250944-d1983205703.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8151250944-d1983205703.zip
332,kata1-b40c256-s8128371968-d1978222578,2021-05-16 13:03:15 UTC,"13370.3 ± 13.8 - (2,704 games)",[Download],[Download],13370.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8128371968-d1978222578.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8128371968-d1978222578.zip
331,kata1-b40c256-s8096761856-d1963946463,2021-05-13 00:10:21 UTC,"13378.3 ± 12.2 - (3,462 games)",[Download],[Download],13378.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8096761856-d1963946463.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8096761856-d1963946463.zip
